p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
0.280838157060067	0.0801637036917769	0.452	0.413	1	Myef2	4
0.281154800520378	-0.169402293469727	0.77	0.774	1	Bcl2l11	4
0.28130432901125	-0.0607942868749975	0.528	0.582	1	Znrf2	4
0.282179102123938	-0.0651347964008316	0.643	0.726	1	Pcf11	4
0.282263607257557	-0.0289763284589997	0.367	0.447	1	Bud23	4
0.282649635093324	0.0493588259259623	0.928	0.894	1	Etfb	4
0.282874449955974	-0.0237359318790723	0.285	0.341	1	Med7	4
0.282919426262114	0.0791094239432744	0.495	0.476	1	Hnrnpll	4
0.283034376169138	-0.0934817483693726	0.643	0.659	1	Got2	4
0.283073447638553	-0.0321254757250742	1	1	1	Rps23	4
0.28329990797617	0.0608495988432532	0.38	0.337	1	Stim2	4
0.283823941761213	0.0602050574109048	0.407	0.361	1	Ankrd10	4
0.284257347389469	-0.0509628829171547	0.462	0.51	1	Fam207a	4
0.284360875800899	-0.027923591621043	0.295	0.341	1	Ralgapa1	4
0.284372209334187	0.0815266927278334	0.603	0.596	1	R3hdm4	4
0.284478225383194	-0.0628759024921229	0.351	0.394	1	Apaf1	4
0.28479422037151	-0.0108003607814875	0.459	0.562	1	Ptcd2	4
0.285306819635507	-0.0245253457072907	0.295	0.351	1	Ap1b1	4
0.285418726991472	0.0352424533177869	0.315	0.274	1	Klhl9	4
0.285529538195688	-0.0465900144189834	0.446	0.505	1	Sde2	4
0.285779906021071	-0.0450871401727968	0.741	0.774	1	Tnfsf10	4
0.285967743357006	0.0690886883389461	0.698	0.668	1	Cfdp1	4
0.286002464778782	-0.0548019628239007	0.551	0.596	1	Tacc3	4
0.286134196881785	0.036729194092209	0.43	0.409	1	Ltn1	4
0.286187025715144	0.104340906613021	0.43	0.394	1	Myc	4
0.286294479129043	-0.0797423448790966	0.882	0.899	1	Sltm	4
0.286408128561812	-0.0364022186532228	0.364	0.418	1	Mad2l1bp	4
0.286896490456585	-0.0727372641422726	0.967	0.99	1	Ubc	4
0.287091835622822	-0.0286579685908867	0.298	0.351	1	Taf2	4
0.287148568348383	0.0589234644346106	0.521	0.486	1	Snapc1	4
0.2872515716683	0.0757427886222222	0.915	0.894	1	Nme1	4
0.287276432701628	-0.058546290190336	0.925	0.981	1	Ywhab	4
0.287339834915132	-0.0881576817017589	0.774	0.788	1	Tardbp	4
0.287641044518816	-0.0363128206161568	0.331	0.394	1	Strn	4
0.288099658545733	-0.0267369498707519	0.748	0.832	1	Coa3	4
