p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
0.587360518194424	-0.0254137344427692	0.255	0.309	1	Gopc	3
0.587408040574252	0.014719857875368	0.784	0.813	1	Fxr1	3
0.587652882341137	-0.0327690735764254	0.961	0.959	1	Cd2	3
0.58797340383472	0.119365268008976	0.373	0.358	1	Herpud1	3
0.588951633630257	0.0297561867829673	0.49	0.447	1	Zfp445	3
0.58911592851921	0.060048705415862	0.314	0.407	1	Tradd	3
0.589230795383018	-0.0764238806240013	0.569	0.65	1	Xrn1	3
0.589459933093752	0.119387854338109	0.647	0.667	1	Snf8	3
0.589460153665655	-0.0183299976893988	0.608	0.683	1	Polr2g	3
0.589629610824845	-0.0887102955928495	0.529	0.602	1	Csnk1g2	3
0.589705431950198	0.152405224142003	0.51	0.528	1	Spata13	3
0.589961481079296	0.055824022900981	0.765	0.772	1	Tnrc6b	3
