	HD276_Trest	HD276_Ttumor	HD276_Teff	HD276_Tex	HD280_Trest	HD280_Ttumor	HD280_Teff	HD280_Tex	HD286_Trest	HD286_Ttumor	HD286_Teff	HD286_Tex	HD287_Trest	HD287_Ttumor	HD287_Teff	HD287_Tex
TBXAS1	0.0915259375247776	1.33327738371345	0.423891023505514	1.63086463788014	0.505610256696144	0.494533877074897	1.07936036089466	0.880098888213176	-1.09593456716491	-0.586411931639597	-0.0357358502771262	0.231954275309003	-0.151440453967234	2.80955658474344	0.836068333580196	1.66614899698349
BLK	1.67353739617505	2.65580575803533	0.206556809052414	1.41216887938146	0.0173681019630936	0.494533877074897	-0.0949598720166033	0.417430463820018	0.919210941520437	1.49665262317132	0.545507122978696	1.20963164174627	0.388994005105636	0.44962455726449	-0.0556313129137302	0.696476756804104
FLT4	-0.392133157523791	-0.892788848920576	-0.432086884490131	-1.91331386881049	2.22097835018241	-0.191580440981968	1.77800672635561	1.44581790370492	0.19316940813089	-0.428579948775041	-0.4193340541436	-1.92283398865089	1.72551945519278	2.21289263098657	0.47847617309375	-0.207278790062939
CEBPD	-0.63201746329255	1.17788544081174	-2.21169282374588	0.390623934818166	-0.52048337402705	1.45518350534886	-2.33420978154878	0.928746117158791	-0.0735605042563473	2.47717116954965	-1.51794845651222	2.50359064262148	0.46642269100387	1.70542074308857	-1.85550636582645	1.48361028814457
MCAM	-0.265276475850851	-0.113231871932423	2.32731284767287	2.75154480079233	-1.61448491337335	-0.533096350366695	0.233455661731029	-0.59450034468443	-0.707053319694135	0.572679100236728	0.730163520596075	1.15536629773189	0.128138059312235	-0.0440779727182372	0.737778750926178	0.828513351330657
RAB6B	0.0595640965312122	1.0037131525922	1.02552348488476	-0.0551902593981829	1.20730555622914	0.779463258425007	2.72701515969078	0.484051568662856	0.542871689996182	-0.479295995976413	0.488095619736777	-1.02500636454447	0.41526801143416	0.782240438152531	0.373280100927658	-1.24324763604354
TSPAN15	2.37137622589795	0.867934070948547	1.82235406224066	-1.50387427445003	1.00907084599481	-0.76481770512931	-0.562765403895632	-2.05003521458967	1.52612756299287	0.0717281983523268	-0.4193340541436	-1.92283398865089	2.07776092218388	0.978022004254674	-0.146583580505813	-2.1666080651541
IL23R	-1.20037594288333	-1.5875504915296	2.80887164697311	1.14010647289725	-1.19182574956125	-1.94123950909428	1.35157521424355	-2.05003521458967	-0.82540351989927	-1.28860924493969	2.53990978921528	-0.793893927295904	-0.890693057316977	-1.02675449036949	1.04230362375675	-0.84802350626487
PLD1	-0.919902366742743	-0.425834345818059	0.443926858181413	1.18225705287884	-0.242360716952195	0.0274443348325028	0.936320396080802	-0.421915512761111	-0.00211435106258579	-0.286324788501561	1.26246997561264	0.979130858129786	-0.653762250779343	0.427450126615285	-0.243657897845699	0.615221003455146
IL17RE	-0.685181208374006	-0.0736297984223295	0.664877723534525	0.212251408158354	-0.771098309845116	-0.449913310655581	-0.743665328089203	-0.844056819777669	-0.00211435106258579	0.237931719514669	-0.533600226436102	0.365424744700899	-0.151440453967234	0.883449753918667	-0.31220396044152	0.121736700854179
ADAM12	-1.05333402152594	0.109550113180233	-1.06330407564812	-1.69411759010073	-2.34456255979186	-2.48714530379595	-2.48714530379596	-2.18155248069987	-0.707053319694135	0.0717281983523268	-0.723998914095117	-0.168391074207236	-0.358418781091243	1.05235629915743	-2.07615905033628	0.288262262442605
