	HD276_Trest	HD276_Ttumor	HD276_Teff	HD276_Tex	HD280_Trest	HD280_Ttumor	HD280_Teff	HD280_Tex	HD286_Trest	HD286_Ttumor	HD286_Teff	HD286_Tex	HD287_Trest	HD287_Ttumor	HD287_Teff	HD287_Tex
FAM3C	4.09034326601464	3.87168047004289	5.6184092723802	5.25743273938252	4.43520127943528	3.74483978102665	5.68255130027978	4.39140349977116	4.54599376127624	4.1895592293194	6.10118813937009	5.0784590429149	4.66538635068062	4.13859359340853	5.56033684628941	4.85244361581366
CAMK1	4.51246181179261	4.08574159129127	6.6616907362189	4.32498659961082	4.633453235013	3.34858363276854	5.8947472760122	4.12009466126161	3.51038990774312	1.38766622722242	4.68780969011235	2.45199905486633	4.60816842433827	4.49506061912301	5.45407138616204	4.5733734022532
AKAP5	3.4485566611675	3.37753675948951	4.13964052264008	4.81368476168397	3.59152394424231	2.81735466398187	4.62478933153434	4.83703807407482	4.95566038137566	3.7492398729372	5.35673004520587	5.75701667185305	4.51101136946422	4.57414551816693	5.09078291718883	5.99022589397633
PHEX	0.741993723150378	0.71803583362546	5.09717147155711	4.46246321179197	3.0422883320886	2.1250167004081	6.57862176187594	4.34137016231312	3.54359884879656	1.79223133463277	6.35659738358878	5.1599577340097	1.18404935920754	0.915667597879736	5.52577747613592	5.18979280306274
ZC3H12C	1.27473807337837	3.23105200753123	5.23650639615188	6.12988824087334	2.19202231241093	2.87091651006288	5.16676312850992	4.32177165614383	2.49933420606459	3.25103484440725	5.57147485664808	4.98172130885445	2.16550864085477	3.68760155837267	4.40760952814653	5.27905810315206
NAB1	4.26692291048661	3.87926786791907	5.77341160340752	4.38186021806388	3.94563007363623	3.79685810154891	4.82587406863324	4.26606683811378	4.08678211476124	4.06457235133295	5.21684536841732	4.50756418617983	3.84574484913095	3.78455964706701	4.82261302921434	3.93642049732128
PDE7B	3.73826525575636	4.56181145436427	3.83089906776055	6.38428238401541	2.96223414671075	2.91473485201436	3.70303842229892	5.17701770333372	3.26459505859214	3.45049447066433	3.22432955355661	4.701502159999	3.38608178408694	3.71532156023772	4.40093409404772	5.66893197500588
TOX	4.44602486209972	4.91792950303879	4.04279038233302	5.19789502159746	3.72688376616295	3.83052336937618	3.64671490446585	4.61596850693819	3.87777471770988	4.26852804086547	2.98592782352415	4.06044465492206	4.2404687858948	4.63709264080349	4.3615953708325	5.21414209599683
LAYN	1.90698886099718	2.5520280006444	6.63361611267868	5.47933349471087	0.73169210973828	1.06049302167654	3.62121846668929	2.49791928928098	2.3017512080637	1.23872508395826	4.07571207613728	2.54638949682897	2.26276658359871	2.61234982079029	5.12763846344843	4.38858920678825
ITGAE	4.57879502850882	4.44567032110239	4.38994860099428	3.10924482475982	4.05097983204822	3.45493921308744	3.93895829747581	3.56234709756065	4.55933987193387	4.83483154356663	4.09986767737164	4.65010194876468	4.1357294902625	3.7603698515316	4.02900549902447	3.9132370217368
GNG4	1.48185716952329	0.39007039704198	4.0736597953532	5.08947682549542	0.855039514411272	0.362682889391394	4.94556411155702	3.38775007088071	0.919210941520437	-0.643107881984749	4.79969487769866	3.22375694577667	1.12159278590507	1.06677436128832	5.7789498092402	5.77970513361438
PDCD1	3.32628661055288	4.10959076762399	4.93144180664479	4.67910445135706	2.74817877949599	3.31032117782755	3.1135860133694	4.77408882887936	3.26821180041875	3.72143871258304	3.98783274014839	4.54849358101895	2.30553500704817	4.27833476591495	2.63090279096862	4.68210840999745
GOLIM4	2.31833971674241	2.93840749700664	4.22171814656417	4.16428005855206	3.36380978173168	3.57151668185363	4.29612220978208	3.19902596707125	3.46383668519359	3.28941181542559	4.65231584525994	3.85447344890253	4.07933644477593	4.42683940799164	4.74672368942861	4.25078592760511
DNPH1	3.73573926268556	3.61114524335084	4.18498793173376	3.58821834161161	3.73493648939382	3.54133877211233	4.59056266712594	3.63744221213145	3.93350264355409	3.47401083308898	4.42454089351098	3.51704043668014	3.64667254419934	4.07404149099532	4.20792615065193	3.95511554841989
RGS2	2.24917886227326	3.22312361221155	4.80256122411627	4.81256699022782	2.83689860909651	3.08827512373581	4.23478166688714	4.10253224052379	3.19789359051917	3.43688241624411	4.82019502433588	4.89882089083965	2.48369982661746	3.131002378545	3.23385342502991	3.98776454598603
TNFSF4	2.80638836397835	2.20283606472575	3.86844658971423	2.23534854893391	3.20475769864811	3.0601718516887	5.03780117193229	2.52980602591468	3.43516620342353	2.63451790106423	3.80008516180366	2.79734651694221	3.71171729089077	3.57863288364155	5.01149410558717	3.96539795397168
GFOD1	2.98716457579364	2.96717298196469	3.51774436140338	4.0905735846449	3.64805403797973	2.70386882001474	3.64211257814547	3.88145773994759	3.35240001180259	2.3738064573872	3.52119707610619	3.57675629596628	3.32156058511477	3.79542234373293	3.86795031260837	3.94059593925744
TNFRSF18	2.06826641649058	1.68456795363086	4.91807522958337	4.33747499185645	1.8724709504114	0.708812634258211	4.75090888258973	0.196844602366127	2.29467547492503	0.329176777683259	4.97448412951659	0.51657595366925	1.82686606021017	2.27008374294449	3.57482575322763	2.43092939763552
VCAM1	1.15884306206167	2.02272824048159	4.53826676860818	1.63086463788014	3.27547465772389	3.58143731819417	4.84402214855242	4.0739799529579	0.518783567601722	0.73720144251765	3.49228906831094	0.82543094413673	0.970318413198706	1.95834110131714	3.59133808307153	2.46030856915836
CLNK	-1.12498244729249	0.740427228718455	2.66692199117277	5.35432688124588	-0.599281637561231	-0.490905391644885	2.83177358806996	1.29316743692526	-0.95433713795128	-0.33220211382335	2.26875098584966	2.88332606072124	-0.890693057316977	0.993198426648127	3.46902373114965	3.91111084199695
SOX4	1.99411361427088	2.25819971015103	3.67222496282165	4.58666450965691	-0.0364434037769556	0.846814955291801	3.30625511691526	2.77123680372927	-0.95433713795128	0.759244761831442	2.1718093490669	1.61009548001066	0.781241273151806	0.74686222643815	3.29849293815809	2.4249810813389
KIR2DL4	0.122795007688754	0.847450231450022	1.07775018445146	4.36365923641776	0.486658707320781	0.0274443348325028	1.81118461489483	1.26818015196005	2.16099275207782	1.57330821293971	2.56788821489836	3.48072303697174	0.760895816685495	3.89372199017605	2.00685442304264	3.61189688181363
ID3	0.453113006775088	0.272070144819091	3.68280184639095	3.31268774929796	0.119319978951399	1.03183785561931	3.47878223309842	1.10842285358208	0.804337488884747	0.386950701474808	3.4959344057568	1.37705489473295	0.388994005105636	2.12606267023293	3.58428449936104	2.3134913171179
PON2	-0.04080311365673	0.0390439272007321	2.42630662935441	3.45128657207889	1.18396547786651	1.06049302167654	2.84785094006067	2.22027792560253	0.881926925963843	0.823423178338103	2.35156129055149	2.80324067660063	0.916150808401994	1.02308056356416	3.23084531564576	3.47178300091335
SRGAP3	1.87979132271177	1.79565736935397	1.29186279581363	3.56716398057552	-0.00928677405612434	0.139127384062487	0.233455661731029	1.85952543783263	1.29036902369983	1.48347114909803	0.871567979480929	2.28513528553386	1.35666959385127	1.73280368093934	1.86660649135665	3.82112424531247
MS4A6A	-0.392133157523791	0.20924158279265	-0.0777109899648381	4.56691367952789	-0.48264154665422	-1.10321801111763	1.67363368474989	1.05098155024113	-1.42918117404812	-1.58922511260311	0.123555269964084	2.66118143870961	-1.74327488739336	-1.08932023198404	0.162127782755399	3.15348473027499
FABP5	0.0595640965312122	-0.283497827990571	3.06318453194644	-0.703748723223296	0.387976505557609	0.267573009469394	2.75712237989742	0.0579559606186405	0.281717363996659	-0.531860061002969	2.6746724487519	0.45800178024522	-0.040155253095414	0.782240438152531	2.66250229914522	1.28775456098228
CD200	0.351185192270001	-0.476581394587558	3.07608001726678	2.70411291200186	0.214540246945129	-0.98138305113961	2.21605510707147	0.248860594326212	0.130966297337354	-1.48190768968537	1.55581691377168	1.0601259660339	-0.403632282298958	-1.37085641851306	2.5366068921742	1.99001487085272
TSPAN13	0.637616623223367	-0.113231871932423	3.27092718318679	1.43559189492164	-0.682633686830742	-1.16822449478741	2.23451656333827	0.484051568662856	-0.496017536910801	-0.965766933348603	2.51137802457419	1.27894932289622	-0.600146441036281	-0.207964133543872	2.31592046448062	1.68618136207148
GEM	-2.15168056123265	-2.12143710503676	3.17229390496952	-1.18531537826948	0.631726974481659	-0.260792947650324	2.34625329009939	-0.899600608623129	0.337867245196631	-0.763656319430275	3.81766976163419	0.123067107131027	0.632402289270377	0.382051832046936	1.01458584509678	0.364831031489374
LMCD1	-0.483358229399093	-0.529178762644412	3.01712038396248	2.09529945683355	-1.38773232602763	-0.00188162272151915	2.27074551578333	0.82975387456305	-0.0735605042563473	-0.643107881984749	2.50415603692252	0.936861718238087	-0.709447785489694	-0.207964133543872	1.83525971507181	0.982248089256597
IFITM10	-1.12498244729249	-0.239010713018087	0.158865502647272	2.75620333619172	-1.45942832064696	-0.869040564811812	0.350923159360362	0.248860594326212	-1.09593456716491	-1.38202351701709	1.40887275651394	0.51657595366925	-1.02555250654254	-0.140159785628319	-0.0556313129137302	3.03741943786895
TOX2	-0.857545998056005	-1.1987454319957	1.23550338955641	2.68469472717439	0.447991994439128	-0.191580440981968	-0.126025394055961	1.67222045764043	-0.545953522383653	-1.96942728127356	1.09951493141589	1.20963164174627	-0.600146441036281	-0.800540177226841	1.38304547518858	0.773398996370513
TNS3	-0.348596367230157	0.272070144819091	1.36724072772803	1.82073098934152	-1.53487449090432	1.82445980029096	0.673112111567174	0.371243445495988	-1.62996561728343	-2.48714530379596	-0.313457698645941	0.00528585286834123	-0.890693057316977	-0.140159785628319	0.61394535106147	2.39486596338311
KRT86	0.453113006775088	-0.476581394587558	0.856440688427418	2.86372011999414	0.167715557371081	-1.16822449478741	0.0510618296660484	-0.12854878415932	0.444007754821573	-1.03995993332922	0.365927689354463	-1.30033802239614	1.02252561793875	0.595977894758154	-0.210568701703802	1.06107012902351
CHN1	-0.265276475850851	-0.529178762644412	1.89692588799964	1.16834324489271	-0.817451659125443	0.744570384578689	1.06567792604521	0.142882813584427	-0.0735605042563473	0.299398394548679	0.517086936146727	-0.0789407039945628	-0.040155253095414	-0.279113010219198	0.235999385584416	0.0920130955829509
SARDH	-0.740379257109308	-0.963412281719066	-0.627306689264031	-0.0229057753366653	-0.771098309845116	-1.04101479954237	0.708761468267396	-1.21478860040584	0.824129545056525	0.572679100236728	0.979661801222417	0.999809908165745	0.41526801143416	1.20354410966503	0.30627200860195	0.635968001399893
ETV1	-1.2799277162021	-2.2927341938674	-1.60626815102162	-1.11556869556567	-0.0364434037769556	-0.296685548095219	1.58048951467868	-0.267788080040457	0.0659599237392756	-0.379586377500426	1.137350997256	-0.036212854791905	-1.864467878193	-1.22323161171872	-0.624493361956524	-0.363234422587311
